DateTime,DateTime_6hrahead,precip_pred,CRP_summed1,RAS_summed1,RKP_summed1,precip_pred,precip_pred,precip_pred,CRP_summed1,CRP_summed1,CRP_summed1,target
6/1/2020 11:00,6/1/2020 18:00,18.54,2.9,0.5,12.19,3.56,29.72,29.72,2.9,0.6,0.6,-38.86
6/1/2020 14:00,6/1/2020 21:00,1.52,57.4,60.2,86.87,18.54,3.56,29.72,2.9,2.9,0.6,0.22
6/1/2020 17:00,6/2/2020 1:00,1.52,57.4,60.2,86.87,1.52,18.54,3.56,57.4,2.9,2.9,0.82
6/1/2020 20:00,6/2/2020 4:00,0.25,1.3,4.83,1.0201,1.52,1.52,18.54,57.4,57.4,2.9,-0.45
6/2/2020 2:00,6/2/2020 9:00,4.32,0.7,0,0,0.25,1.52,1.52,1.3,57.4,57.4,4.32
6/2/2020 5:00,6/2/2020 12:00,4.32,0.7,0,0,4.32,0.25,1.52,0.7,1.3,57.4,4.32
6/2/2020 8:00,6/2/2020 15:00,2.54,0,0,0.0001,4.32,4.32,0.25,0.7,0.7,1.3,2.54
6/2/2020 11:00,6/2/2020 18:00,0.25,0,0,0.0001,2.54,4.32,4.32,0,0.7,0.7,0.25
6/2/2020 14:00,6/2/2020 21:00,0.25,0,0,0,0.25,2.54,4.32,0,0,0.7,0.25
6/2/2020 17:00,6/3/2020 0:00,0.25,0,0,0,0.25,0.25,2.54,0,0,0,0.25
6/2/2020 20:00,6/3/2020 3:00,0,0,0,0,0.25,0.25,0.25,0,0,0,0
6/2/2020 23:00,6/3/2020 6:00,0,0,0,0,0,0.25,0.25,0,0,0,0
6/3/2020 2:00,6/3/2020 9:00,0.25,0,0,0,0,0,0.25,0,0,0,0.25
6/3/2020 5:00,6/3/2020 12:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/3/2020 8:00,6/3/2020 15:00,1.02,0,0,0.0001,0.25,0.25,0,0,0,0,1.02
6/3/2020 11:00,6/3/2020 18:00,1.02,0,0,0.0001,1.02,0.25,0.25,0,0,0,1.02
6/3/2020 14:00,6/3/2020 21:00,0.25,0,0,0,1.02,1.02,0.25,0,0,0,0.25
6/3/2020 17:00,6/4/2020 0:00,0.25,0,0,0,0.25,1.02,1.02,0,0,0,0.25
6/3/2020 20:00,6/4/2020 3:00,0,0,0,0,0.25,0.25,1.02,0,0,0,0
6/3/2020 23:00,6/4/2020 6:00,0,0,0,0,0,0.25,0.25,0,0,0,0
6/4/2020 2:00,6/4/2020 9:00,0.25,0,0,0,0,0,0.25,0,0,0,0.25
6/4/2020 5:00,6/4/2020 12:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/4/2020 8:00,6/4/2020 15:00,0,0,0,0,0.25,0.25,0,0,0,0,0
6/4/2020 11:00,6/4/2020 18:00,0.25,0,0,0,0,0.25,0.25,0,0,0,0.25
6/4/2020 14:00,6/4/2020 21:00,0,0,0,0,0.25,0,0.25,0,0,0,-1.3
6/4/2020 17:00,6/5/2020 0:00,0,0,0,0,0,0.25,0,0,0,0,-1.3
6/4/2020 20:00,6/5/2020 3:00,0,1.3,0,0,0,0,0.25,0,0,0,0
6/4/2020 23:00,6/5/2020 6:00,0,1.3,0,0,0,0,0,1.3,0,0,0
6/5/2020 2:00,6/5/2020 9:00,0,0,0,0,0,0,0,1.3,1.3,0,0
6/5/2020 5:00,6/5/2020 12:00,0,0,0,0,0,0,0,0,1.3,1.3,0
6/5/2020 8:00,6/5/2020 15:00,0,0,0,0,0,0,0,0,0,1.3,0
6/5/2020 11:00,6/5/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/5/2020 14:00,6/5/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/5/2020 17:00,6/6/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/5/2020 20:00,6/6/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/5/2020 23:00,6/6/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 2:00,6/6/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 5:00,6/6/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 8:00,6/6/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 11:00,6/6/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 14:00,6/6/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 17:00,6/7/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/6/2020 20:00,6/7/2020 3:00,0,0,0,0.25,0,0,0,0,0,0,0
6/6/2020 23:00,6/7/2020 6:00,0,0,0,0.25,0,0,0,0,0,0,0
6/7/2020 2:00,6/7/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 5:00,6/7/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 8:00,6/7/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 11:00,6/7/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 14:00,6/7/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 17:00,6/8/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 20:00,6/8/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/7/2020 23:00,6/8/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 2:00,6/8/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 5:00,6/8/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 8:00,6/8/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 11:00,6/8/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 14:00,6/8/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 17:00,6/9/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 20:00,6/9/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/8/2020 23:00,6/9/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 2:00,6/9/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 5:00,6/9/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 8:00,6/9/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 11:00,6/9/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 14:00,6/9/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 17:00,6/10/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/9/2020 20:00,6/10/2020 3:00,0.25,0,0,0,0,0,0,0,0,0,0.25
6/9/2020 23:00,6/10/2020 6:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/10/2020 2:00,6/10/2020 9:00,2.54,0,0,0,0.25,0.25,0,0,0,0,2.54
6/10/2020 5:00,6/10/2020 12:00,2.54,0,0,0,2.54,0.25,0.25,0,0,0,2.54
6/10/2020 8:00,6/10/2020 15:00,0,0,0,0,2.54,2.54,0.25,0,0,0,0
6/10/2020 11:00,6/10/2020 18:00,0.25,0,0,0,0,2.54,2.54,0,0,0,0.25
6/10/2020 14:00,6/10/2020 21:00,0,0,0,0,0.25,0,2.54,0,0,0,0
6/10/2020 17:00,6/11/2020 1:00,0,0,0,0,0,0.25,0,0,0,0,0
6/10/2020 20:00,6/11/2020 4:00,0,0,0,0,0,0,0.25,0,0,0,0
6/10/2020 23:00,6/11/2020 7:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 2:00,6/11/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 5:00,6/11/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 8:00,6/11/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 11:00,6/11/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 14:00,6/11/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 17:00,6/12/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 20:00,6/12/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/11/2020 23:00,6/12/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 2:00,6/12/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 5:00,6/12/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 8:00,6/12/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 11:00,6/12/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 14:00,6/12/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 17:00,6/13/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 20:00,6/13/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/12/2020 23:00,6/13/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 2:00,6/13/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 5:00,6/13/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 8:00,6/13/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 11:00,6/13/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 14:00,6/13/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 17:00,6/14/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 20:00,6/14/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/13/2020 23:00,6/14/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 2:00,6/14/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 5:00,6/14/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 8:00,6/14/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 11:00,6/14/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 14:00,6/14/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 17:00,6/15/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 20:00,6/15/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/14/2020 23:00,6/15/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/15/2020 2:00,6/15/2020 9:00,2.29,0,0,0,0,0,0,0,0,0,2.29
6/15/2020 5:00,6/15/2020 12:00,2.29,0,0,0,2.29,0,0,0,0,0,2.29
6/15/2020 8:00,6/15/2020 15:00,5.84,0,0,0,2.29,2.29,0,0,0,0,5.84
6/15/2020 11:00,6/15/2020 18:00,4.32,0,0,0,5.84,2.29,2.29,0,0,0,4.32
6/15/2020 14:00,6/15/2020 21:00,1.27,0,0,4.0601,4.32,5.84,2.29,0,0,0,1.27
6/15/2020 17:00,6/16/2020 0:00,1.27,0,0,4.0601,1.27,4.32,5.84,0,0,0,1.27
6/15/2020 20:00,6/16/2020 3:00,0,0,0,0,1.27,1.27,4.32,0,0,0,0
6/15/2020 23:00,6/16/2020 6:00,0,0,0,0,0,1.27,1.27,0,0,0,0
6/16/2020 2:00,6/16/2020 9:00,0,0,0,0,0,0,1.27,0,0,0,0
6/16/2020 5:00,6/16/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/16/2020 8:00,6/16/2020 15:00,5.84,0,0,0,0,0,0,0,0,0,5.84
6/16/2020 11:00,6/16/2020 18:00,1.78,0,0,0,5.84,0,0,0,0,0,1.78
6/16/2020 14:00,6/16/2020 21:00,0,0,0,0,1.78,5.84,0,0,0,0,0
6/16/2020 17:00,6/17/2020 0:00,0,0,0,0,0,1.78,5.84,0,0,0,0
6/16/2020 20:00,6/17/2020 3:00,0,0,0,0,0,0,1.78,0,0,0,0
6/16/2020 23:00,6/17/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 2:00,6/17/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 5:00,6/17/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 8:00,6/17/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 11:00,6/17/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 14:00,6/17/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 17:00,6/18/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 20:00,6/18/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/17/2020 23:00,6/18/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/18/2020 2:00,6/18/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/18/2020 5:00,6/18/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/18/2020 8:00,6/18/2020 15:00,1.78,0,0,0,0,0,0,0,0,0,1.78
6/18/2020 11:00,6/18/2020 18:00,0.51,0,0,0,1.78,0,0,0,0,0,0.51
6/18/2020 14:00,6/18/2020 21:00,0.25,0,45.22,8.3802,0.51,1.78,0,0,0,0,0.25
6/18/2020 17:00,6/19/2020 0:00,0.25,0,45.22,8.3802,0.25,0.51,1.78,0,0,0,0.25
6/18/2020 20:00,6/19/2020 3:00,0,0,0.51,0,0.25,0.25,0.51,0,0,0,0
6/18/2020 23:00,6/19/2020 6:00,0,0,0.51,0,0,0.25,0.25,0,0,0,0
6/19/2020 2:00,6/19/2020 9:00,0,0,0,0.0001,0,0,0.25,0,0,0,-0.5
6/19/2020 5:00,6/19/2020 12:00,1.02,0,0,0.0001,0,0,0,0,0,0,0.52
6/19/2020 8:00,6/19/2020 15:00,3.3,0.5,0,0,1.02,0,0,0,0,0,3.3
6/19/2020 11:00,6/19/2020 18:00,3.3,0.5,0,0,3.3,1.02,0,0.5,0,0,3.3
6/19/2020 14:00,6/19/2020 21:00,0.25,0,0,0,3.3,3.3,1.02,0.5,0.5,0,-1.05
6/19/2020 17:00,6/20/2020 0:00,0.25,0,0,0,0.25,3.3,3.3,0,0.5,0.5,-1.05
6/19/2020 20:00,6/20/2020 3:00,0,1.3,0,0,0.25,0.25,3.3,0,0,0.5,0
6/19/2020 23:00,6/20/2020 6:00,0,1.3,0,0,0,0.25,0.25,1.3,0,0,0
6/20/2020 2:00,6/20/2020 9:00,0.76,0,0,0,0,0,0.25,1.3,1.3,0,0.76
6/20/2020 5:00,6/20/2020 12:00,0.76,0,0,0,0.76,0,0,0,1.3,1.3,0.76
6/20/2020 8:00,6/20/2020 15:00,0.25,0,0,0.5102,0.76,0.76,0,0,0,1.3,0.25
6/20/2020 11:00,6/20/2020 18:00,0.25,0,0,0.5102,0.25,0.76,0.76,0,0,0,0.25
6/20/2020 14:00,6/20/2020 21:00,0.25,0,0,0,0.25,0.25,0.76,0,0,0,0.25
6/20/2020 17:00,6/21/2020 0:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0.25
6/20/2020 20:00,6/21/2020 3:00,0,0,0,0,0.25,0.25,0.25,0,0,0,0
6/20/2020 23:00,6/21/2020 6:00,0,0,0,0,0,0.25,0.25,0,0,0,0
6/21/2020 2:00,6/21/2020 9:00,0.25,0,0,0,0,0,0.25,0,0,0,0.25
6/21/2020 5:00,6/21/2020 12:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/21/2020 8:00,6/21/2020 15:00,0.25,0,0,0,0.25,0.25,0,0,0,0,0.25
6/21/2020 11:00,6/21/2020 18:00,1.27,0,0,0,0.25,0.25,0.25,0,0,0,1.27
6/21/2020 14:00,6/21/2020 21:00,1.02,0,0,0.5102,1.27,0.25,0.25,0,0,0,-0.48
6/21/2020 17:00,6/22/2020 0:00,1.02,0,0,0.5102,1.02,1.27,0.25,0,0,0,-0.48
6/21/2020 20:00,6/22/2020 3:00,0,1.5,0,0,1.02,1.02,1.27,0,0,0,0
6/21/2020 23:00,6/22/2020 6:00,0,1.5,0,0,0,1.02,1.02,1.5,0,0,0
6/22/2020 2:00,6/22/2020 9:00,0.25,0,0,0,0,0,1.02,1.5,1.5,0,0.25
6/22/2020 5:00,6/22/2020 12:00,0.25,0,0,0,0.25,0,0,0,1.5,1.5,0.25
6/22/2020 8:00,6/22/2020 15:00,0.25,0,0,0,0.25,0.25,0,0,0,1.5,-0.25
6/22/2020 11:00,6/22/2020 18:00,0.25,0,0,0,0.25,0.25,0.25,0,0,0,-0.25
6/22/2020 14:00,6/22/2020 21:00,0.25,0.5,0,0,0.25,0.25,0.25,0,0,0,-12.45
6/22/2020 17:00,6/23/2020 0:00,0.25,0.5,0,0,0.25,0.25,0.25,0.5,0,0,-12.45
6/22/2020 20:00,6/23/2020 3:00,0,12.7,0,0,0.25,0.25,0.25,0.5,0.5,0,0
6/22/2020 23:00,6/23/2020 6:00,0,12.7,0,0,0,0.25,0.25,12.7,0.5,0.5,0
6/23/2020 2:00,6/23/2020 9:00,0,0,0,0,0,0,0.25,12.7,12.7,0.5,0
6/23/2020 5:00,6/23/2020 12:00,0,0,0,0,0,0,0,0,12.7,12.7,0
6/23/2020 8:00,6/23/2020 15:00,0.25,0,0,0,0,0,0,0,0,12.7,0.25
6/23/2020 11:00,6/23/2020 18:00,0,0,0,0,0.25,0,0,0,0,0,0
6/23/2020 14:00,6/23/2020 21:00,0.25,0,0,0.2501,0,0.25,0,0,0,0,0.25
6/23/2020 17:00,6/24/2020 0:00,0.25,0,0,0.2501,0.25,0,0.25,0,0,0,0.25
6/23/2020 20:00,6/24/2020 3:00,2.79,0,0,0,0.25,0.25,0,0,0,0,2.79
6/23/2020 23:00,6/24/2020 6:00,0.25,0,0,0,2.79,0.25,0.25,0,0,0,0.25
6/24/2020 2:00,6/24/2020 9:00,4.83,0,0,0,0.25,2.79,0.25,0,0,0,4.83
6/24/2020 5:00,6/24/2020 12:00,4.83,0,0,0,4.83,0.25,2.79,0,0,0,4.83
6/24/2020 8:00,6/24/2020 15:00,0.51,0,0,0,4.83,4.83,0.25,0,0,0,-2.49
6/24/2020 11:00,6/24/2020 18:00,0.51,0,0,0,0.51,4.83,4.83,0,0,0,-2.49
6/24/2020 14:00,6/24/2020 22:00,3.81,3,0,0,0.51,0.51,4.83,0,0,0,3.81
6/24/2020 17:00,6/25/2020 1:00,3.81,3,0,0,3.81,0.51,0.51,3,0,0,3.81
6/24/2020 20:00,6/25/2020 4:00,1.02,0,0,0,3.81,3.81,0.51,3,3,0,1.02
6/24/2020 23:00,6/25/2020 6:00,0.25,0,0,0,1.02,3.81,3.81,0,3,3,0.25
6/25/2020 2:00,6/25/2020 9:00,0,0,0,0,0.25,1.02,3.81,0,0,3,0
6/25/2020 5:00,6/25/2020 12:00,0,0,0,0,0,0.25,1.02,0,0,0,0
6/25/2020 8:00,6/25/2020 15:00,0.25,0,0,0,0,0,0.25,0,0,0,0.25
6/25/2020 11:00,6/25/2020 18:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/25/2020 14:00,6/25/2020 21:00,3.05,0,0,0,0.25,0.25,0,0,0,0,3.05
6/25/2020 17:00,6/26/2020 0:00,3.05,0,0,0,3.05,0.25,0.25,0,0,0,3.05
6/25/2020 20:00,6/26/2020 3:00,2.03,0,0,0,3.05,3.05,0.25,0,0,0,2.03
6/25/2020 23:00,6/26/2020 6:00,1.02,0,0,0,2.03,3.05,3.05,0,0,0,1.02
6/26/2020 2:00,6/26/2020 9:00,7.62,0,0,0,1.02,2.03,3.05,0,0,0,7.62
6/26/2020 5:00,6/26/2020 12:00,7.62,0,0,0,7.62,1.02,2.03,0,0,0,7.62
6/26/2020 8:00,6/26/2020 15:00,28.7,0,0,0.0001,7.62,7.62,1.02,0,0,0,27.7
6/26/2020 11:00,6/26/2020 18:00,28.7,0,0,0.0001,28.7,7.62,7.62,0,0,0,27.7
6/26/2020 14:00,6/26/2020 21:00,22.1,1,0,0.0002,28.7,28.7,7.62,0,0,0,0.6
6/26/2020 17:00,6/27/2020 0:00,22.1,1,0,0.0002,22.1,28.7,28.7,1,0,0,0.6
6/26/2020 20:00,6/27/2020 3:00,2.29,21.5,4.32,4.06,22.1,22.1,28.7,1,1,0,2.29
6/26/2020 23:00,6/27/2020 6:00,0,21.5,4.32,4.06,2.29,22.1,22.1,21.5,1,1,0
6/27/2020 2:00,6/27/2020 9:00,0,0,0,0,0,2.29,22.1,21.5,21.5,1,0
6/27/2020 5:00,6/27/2020 12:00,0,0,0,0,0,0,2.29,0,21.5,21.5,0
6/27/2020 8:00,6/27/2020 15:00,0.25,0,0,0,0,0,0,0,0,21.5,0.25
6/27/2020 11:00,6/27/2020 18:00,0.25,0,0,0,0.25,0,0,0,0,0,0.25
6/27/2020 14:00,6/27/2020 21:00,0,0,0,0,0.25,0.25,0,0,0,0,0
6/27/2020 17:00,6/28/2020 0:00,0,0,0,0,0,0.25,0.25,0,0,0,0
6/27/2020 20:00,6/28/2020 3:00,0,0,0,0,0,0,0.25,0,0,0,0
6/27/2020 23:00,6/28/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 2:00,6/28/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 5:00,6/28/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 8:00,6/28/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 11:00,6/28/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 14:00,6/28/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 17:00,6/29/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 20:00,6/29/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/28/2020 23:00,6/29/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 2:00,6/29/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 5:00,6/29/2020 13:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 8:00,6/29/2020 16:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 11:00,6/29/2020 19:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 14:00,6/29/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 17:00,6/30/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 20:00,6/30/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/29/2020 23:00,6/30/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 2:00,6/30/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 5:00,6/30/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 8:00,6/30/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 11:00,6/30/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 14:00,6/30/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 17:00,7/1/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 20:00,7/1/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
6/30/2020 23:00,7/1/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 2:00,7/1/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 5:00,7/1/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 8:00,7/1/2020 16:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 11:00,7/1/2020 20:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 17:00,7/2/2020 1:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 20:00,7/2/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
7/1/2020 23:00,7/2/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 2:00,7/2/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 5:00,7/2/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 8:00,7/2/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 11:00,7/2/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 14:00,7/2/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 17:00,7/3/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 20:00,7/3/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
7/2/2020 23:00,7/3/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 2:00,7/3/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 5:00,7/3/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 8:00,7/3/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 11:00,7/3/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 14:00,7/3/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 17:00,7/4/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 20:00,7/4/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
7/3/2020 23:00,7/4/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 2:00,7/4/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 5:00,7/4/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 8:00,7/4/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 11:00,7/4/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 14:00,7/4/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 17:00,7/5/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 20:00,7/5/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
7/4/2020 23:00,7/5/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 2:00,7/5/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 5:00,7/5/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 8:00,7/5/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 11:00,7/5/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 14:00,7/5/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 17:00,7/6/2020 1:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 20:00,7/6/2020 4:00,0,0,0,0,0,0,0,0,0,0,0
7/5/2020 23:00,7/6/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 2:00,7/6/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 5:00,7/6/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 8:00,7/6/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 11:00,7/6/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 14:00,7/6/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 17:00,7/7/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 20:00,7/7/2020 3:00,0,0,0,0,0,0,0,0,0,0,0
7/6/2020 23:00,7/7/2020 6:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 2:00,7/7/2020 9:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 5:00,7/7/2020 12:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 8:00,7/7/2020 15:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 11:00,7/7/2020 18:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 14:00,7/7/2020 21:00,0,0,0,0,0,0,0,0,0,0,0
7/7/2020 17:00,7/8/2020 0:00,0,0,0,0,0,0,0,0,0,0,0
