DateTime,DateTime_6hrahead,precip_pred,cloud_base_height,zero_deg_level,relative_humidity,surface_pres,u_wind_10m,v_wind_10m,convective_ape,convective_inhib,CRP_summed1,RAS_summed1,RKP_summed1,precip_pred,precip_pred,precip_pred,CRP_summed1,CRP_summed1,CRP_summed1,target
6/1/2020 11:00,6/1/2020 18:00,18.54,647.2226563,4540.974609,94.44841077,101471.7031,-2.012215853,1.46727109,100.9202576,127.142128,2.9,0.5,12.19,3.56,29.72,29.72,2.9,0.6,0.6,-38.86
6/1/2020 14:00,6/1/2020 21:00,1.52,393.8274231,4537.918945,90.88459418,101542.8984,-2.789018393,0.681142271,568.4703979,5.691792488,57.4,60.2,86.87,18.54,3.56,29.72,2.9,2.9,0.6,0.22
6/1/2020 17:00,6/2/2020 1:00,1.52,210.8804321,4543.418945,82.84192122,101709.5781,-3.048265696,-0.210108444,1122.82605,2.243146181,57.4,60.2,86.87,1.52,18.54,3.56,57.4,2.9,2.9,0.82
6/1/2020 20:00,6/2/2020 4:00,0.25,276.4136963,4546.983398,83.60643137,101714.6016,-3.59493947,0.979368448,1137.822876,9.399849892,1.3,4.83,1.0201,1.52,1.52,18.54,57.4,57.4,2.9,-0.45
6/2/2020 2:00,6/2/2020 9:00,4.32,507.418396,4847.332031,78.23815531,101402.1875,-4.394285202,1.983739495,439.1442566,75.15302277,0.7,0,0,0.25,1.52,1.52,1.3,57.4,57.4,4.32
6/2/2020 5:00,6/2/2020 12:00,4.32,493.765625,4553.297852,88.06873222,101518.6094,-2.15592885,0.687998056,322.1685181,18.44873238,0.7,0,0,4.32,0.25,1.52,0.7,1.3,57.4,4.32
6/2/2020 8:00,6/2/2020 15:00,2.54,556.8413696,4846.720703,89.63361388,101526.1484,-2.065756083,0.002420567,669.5670776,14.17607212,0,0,0.0001,4.32,4.32,0.25,0.7,0.7,1.3,2.54
6/2/2020 11:00,6/2/2020 18:00,0.25,533.6317139,4843.665527,94.08124535,101424.7969,-1.209112763,-0.05242563,496.6617432,29.34401131,0,0,0.0001,2.54,4.32,4.32,0,0.7,0.7,0.25
6/2/2020 14:00,6/2/2020 21:00,0.25,565.03302,4842.850586,91.25447846,101471.7031,-0.613595366,-1.538986087,1370.186523,65.82946777,0,0,0,0.25,2.54,4.32,0,0,0.7,0.25
6/2/2020 17:00,6/3/2020 0:00,0.25,500.5920105,4559.103516,73.07026545,101566.3516,-2.548557043,-0.181542724,2065.689453,22.59931374,0,0,0,0.25,0.25,2.54,0,0,0,0.25
6/2/2020 20:00,6/3/2020 3:00,0,772.5549927,4563.279297,64.52341044,101525.3125,-3.909605503,0.767982066,1024.199463,240.16922,0,0,0,0.25,0.25,0.25,0,0,0,0
6/2/2020 23:00,6/3/2020 6:00,0,571.3132935,4854.868652,61.20321984,101383.7578,-5.056492805,1.035357237,811.9493408,94.62413788,0,0,0,0,0.25,0.25,0,0,0,0
6/3/2020 2:00,6/3/2020 9:00,0.25,605.7182617,4857.007324,72.82594068,101336.8516,-3.805342913,0.914238572,1164.993774,112.1573029,0,0,0,0,0,0.25,0,0,0,0.25
6/3/2020 5:00,6/3/2020 12:00,0.25,397.1040955,4861.794434,87.71166084,101407.2109,-3.03699398,1.800918818,728.4960327,53.22512436,0,0,0,0.25,0,0,0,0,0,0.25
6/3/2020 8:00,6/3/2020 15:00,1.02,448.9845886,4855.785156,88.84892348,101431.5,-1.871320486,1.576963425,634.2802734,55.81923676,0,0,0.0001,0.25,0.25,0,0,0,0,1.02
6/3/2020 11:00,6/3/2020 18:00,1.02,491.308136,4847.128418,89.92423166,101289.9453,-1.358461738,0.710850596,831.5335083,17.35004807,0,0,0.0001,1.02,0.25,0.25,0,0,0,1.02
6/3/2020 14:00,6/3/2020 21:00,0.25,460.1798401,4846.924316,92.24640847,101310.0469,-1.268288732,-0.460344225,483.6056213,31.64819527,0,0,0,1.02,1.02,0.25,0,0,0,0.25
6/3/2020 17:00,6/4/2020 0:00,0.25,290.3395081,4848.757813,81.82908964,101362.8203,-1.315253854,-0.034143563,1052.781738,2.807747602,0,0,0,0.25,1.02,1.02,0,0,0,0.25
6/3/2020 20:00,6/4/2020 3:00,0,405.2957458,4850.998535,77.82438927,101350.25,-3.323481083,1.012504697,553.1206055,2.105810642,0,0,0,0.25,0.25,1.02,0,0,0,0
6/3/2020 23:00,6/4/2020 6:00,0,613.0907593,4850.489258,83.1750299,101136.6719,-3.875790596,1.517546773,1403.532593,130.6670685,0,0,0,0,0.25,0.25,0,0,0,0
6/4/2020 2:00,6/4/2020 9:00,0.25,594.249939,4853.748535,73.36219827,100990.9297,-3.369506836,2.342525005,1049.07666,176.3234863,0,0,0,0,0,0.25,0,0,0,0.25
6/4/2020 5:00,6/4/2020 12:00,0.25,4032.834229,4857.109375,87.89977062,101094.7891,-2.779625416,1.853479743,1100.771851,224.7418671,0,0,0,0.25,0,0,0,0,0,0.25
6/4/2020 8:00,6/4/2020 15:00,0,301.5347595,4852.62793,89.78789577,101128.2969,-2.214165688,2.407654762,1000.910156,98.8662796,0,0,0,0.25,0.25,0,0,0,0,0
6/4/2020 11:00,6/4/2020 18:00,0.25,324.471405,4841.832031,93.17436299,101003.4922,-0.147701636,1.956316352,916.2218018,35.67670441,0,0,0,0,0.25,0.25,0,0,0,0.25
6/4/2020 14:00,6/4/2020 21:00,0,582.508606,5139.837891,92.14169831,100975.8516,-0.014320774,1.365577102,911.9874268,45.47330093,0,0,0,0.25,0,0.25,0,0,0,-1.3
6/4/2020 17:00,6/5/2020 0:00,0,593.9769287,5152.263672,69.99038745,101136.6719,-0.404131025,2.264826298,779.6618652,298.4909973,0,0,0,0,0.25,0,0,0,0,-1.3
6/4/2020 20:00,6/5/2020 3:00,0,816.789978,5153.48584,66.19241437,101109.0313,-2.709177732,1.947175264,1827.50354,302.138031,1.3,0,0,0,0,0.25,0,0,0,0
6/4/2020 23:00,6/5/2020 6:00,0,817.6091309,5464.019043,68.50313995,100981.7188,-3.872972727,2.99610877,606.0508423,317.5195923,1.3,0,0,0,0,0,1.3,0,0,0
6/5/2020 2:00,6/5/2020 9:00,0,2324.60083,5466.259277,71.74510724,100884.5547,-3.125288486,2.897842646,693.914978,510.1249695,0,0,0,0,0,0,1.3,1.3,0,0
6/5/2020 5:00,6/5/2020 12:00,0,3664.209717,5467.88916,85.37133565,100988.4141,-2.601158142,3.080663443,817.4187622,228.3431091,0,0,0,0,0,0,0,1.3,1.3,0
6/5/2020 8:00,6/5/2020 15:00,0,391.0968628,5162.244629,87.39119975,101126.6172,-1.707882047,2.598473787,867.7024536,213.6482086,0,0,0,0,0,0,0,0,1.3,0
6/5/2020 11:00,6/5/2020 18:00,0,403.930481,5154.402344,92.86203703,101042.0234,-0.553480029,1.594102859,810.0085449,96.86728668,0,0,0,0,0,0,0,0,0,0
6/5/2020 14:00,6/5/2020 21:00,0,369.5255127,5154.605957,89.55601342,101087.25,-0.208756253,1.556396127,710.4997559,70.13264465,0,0,0,0,0,0,0,0,0,0
6/5/2020 17:00,6/6/2020 0:00,0,542.3694458,5389.874023,71.67861782,101197.8125,-1.553836465,2.479640484,427.3231812,221.9493713,0,0,0,0,0,0,0,0,0,0
6/5/2020 20:00,6/6/2020 3:00,0,794.1264038,5162.142578,67.41768963,101189.4375,-2.464959383,1.573535562,29.11161232,379.9004211,0,0,0,0,0,0,0,0,0,0
6/5/2020 23:00,6/6/2020 6:00,0,1200.978638,5162.244629,63.74246009,101112.375,-4.039228916,1.067350864,86.80553436,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/6/2020 2:00,6/6/2020 9:00,0,21.38011169,5159.800293,64.30851728,100978.3672,-3.733016729,0.887958109,8.821700096,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/6/2020 5:00,6/6/2020 12:00,0,1376.00708,5158.374512,85.44541064,101080.5469,-3.447468996,0.770267308,221.2482452,408.6493225,0,0,0,0,0,0,0,0,0,0
6/6/2020 8:00,6/6/2020 15:00,0,1351.159058,5158.272461,90.62710766,101085.5781,-2.053544998,-0.479768902,624.0471191,451.848938,0,0,0,0,0,0,0,0,0,0
6/6/2020 11:00,6/6/2020 18:00,0,301.5347595,5150.328613,94.33943619,100967.4766,-1.349068642,-0.614599168,521.5389404,191.1251984,0,0,0,0,0,0,0,0,0,0
6/6/2020 14:00,6/6/2020 21:00,0,337.8511047,5146.661621,92.28688254,100949.8906,-0.161791161,-1.546984553,219.8367767,62.96068192,0,0,0,0,0,0,0,0,0,0
6/6/2020 17:00,6/7/2020 0:00,0,550.2880859,5151.143066,69.34345882,101055.4219,0.195143536,-2.157148361,303.4664917,100.9110489,0,0,0,0,0,0,0,0,0,0
6/6/2020 20:00,6/7/2020 3:00,0,1091.756592,5156.337402,58.36452053,101029.4609,-2.901734591,-1.532130361,82.74755096,-0.015259358,0,0,0.25,0,0,0,0,0,0,0
6/6/2020 23:00,6/7/2020 6:00,0,1650.42749,5085.349609,59.14802245,100799.9609,-2.773050308,-1.046512961,34.58106613,-0.015259358,0,0,0.25,0,0,0,0,0,0,0
6/7/2020 2:00,6/7/2020 9:00,0,2015.502319,5161.022461,57.70388354,100606.4766,-0.852178037,-0.517475665,235.1865387,834.770752,0,0,0,0,0,0,0,0,0,0
6/7/2020 5:00,6/7/2020 12:00,0,1558.407959,5158.985352,83.99802752,100654.2188,-0.441703111,1.211322188,782.8377075,295.5611877,0,0,0,0,0,0,0,0,0,0
6/7/2020 8:00,6/7/2020 15:00,0,1776.30603,5462.38916,84.89316363,100706.9844,0.365157157,1.159903884,1709.469116,111.0891342,0,0,0,0,0,0,0,0,0,0
6/7/2020 11:00,6/7/2020 18:00,0,1368.088501,5227.223145,83.74324779,100572.9766,2.594120502,0.602300823,359.7489319,488.670105,0,0,0,0,0,0,0,0,0,0
6/7/2020 14:00,6/7/2020 21:00,0,1149.098145,5450.473145,85.36412008,100573.8125,1.474472642,-0.068422437,107.9776154,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/7/2020 17:00,6/8/2020 0:00,0,1195.517578,5450.982422,65.00441934,100659.2422,2.825188637,-0.823700249,268.1796875,321.5786438,0,0,0,0,0,0,0,0,0,0
6/7/2020 20:00,6/8/2020 3:00,0,1097.490723,5460.759766,60.33562191,100543.6563,1.766595483,-2.042885542,446.5544739,65.64635468,0,0,0,0,0,0,0,0,0,0
6/7/2020 23:00,6/8/2020 6:00,0,1214.904419,5465.037109,63.14513975,100347.6641,-0.419159859,-1.075078726,1210.33728,86.32297516,0,0,0,0,0,0,0,0,0,0
6/8/2020 2:00,6/8/2020 9:00,0,1374.095703,5776.487305,68.5339898,100244.6406,-2.382300615,0.296076238,1758.164917,275.7238464,0,0,0,0,0,0,0,0,0,0
6/8/2020 5:00,6/8/2020 12:00,0,1729.886597,5779.236816,84.53164047,100319.1875,-1.604558825,1.760926723,2517.007568,339.8747559,0,0,0,0,0,0,0,0,0,0
6/8/2020 8:00,6/8/2020 15:00,0,2240.499756,5774.348145,85.02613107,100415.5078,0.176357493,3.40059948,1829.444214,249.1875763,0,0,0,0,0,0,0,0,0,0
6/8/2020 11:00,6/8/2020 18:00,0,1302.009033,5461.166992,79.60219148,100314.1563,1.521437764,3.388030529,267.8268127,536.3560181,0,0,0,0,0,0,0,0,0,0
6/8/2020 14:00,6/8/2020 21:00,0,1269.515503,5385.086914,79.69147696,100349.3359,1.0536654,2.126568079,292.5275879,520.0741577,0,0,0,0,0,0,0,0,0,0
6/8/2020 17:00,6/9/2020 0:00,0,21.38011169,5164.994629,61.03449356,100455.7109,0.899619937,3.034958124,389.9191589,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/8/2020 20:00,6/9/2020 3:00,0,21.38011169,5176.095703,54.26495672,100403.7813,-0.620170474,3.244059324,636.9267578,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/8/2020 23:00,6/9/2020 6:00,0,944.3067627,5179.864258,58.73427378,100294.8984,-2.605854511,3.905641556,2086.508545,402.3623962,0,0,0,0,0,0,0,0,0,0
6/9/2020 2:00,6/9/2020 9:00,0,21.38011169,5489.888184,72.4983706,100144.9688,-3.67665863,4.984283447,2335.986328,728.5036011,0,0,0,0,0,0,0,0,0,0
6/9/2020 5:00,6/9/2020 12:00,0,352.5960999,5193.104492,85.84298394,100331.75,-2.472473621,4.911155224,1937.77478,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/9/2020 8:00,6/9/2020 15:00,0,302.9000549,5191.169434,90.01815761,100397.0781,-1.262652874,5.585306168,2313.755615,829.0789795,0,0,0,0,0,0,0,0,0,0
6/9/2020 11:00,6/9/2020 18:00,0,302.3539429,5187.706543,88.56872568,100350.1719,-1.050370693,4.599217415,2087.037842,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/9/2020 14:00,6/9/2020 21:00,0,257.572876,5192.085938,89.03417493,100442.3125,-1.538807631,3.962773085,2461.430908,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/9/2020 17:00,6/10/2020 0:00,0,692.0037231,4904.468262,71.56201149,100556.2188,-1.821537495,5.183101177,2087.743652,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/9/2020 20:00,6/10/2020 3:00,0.25,918.9125977,4909.866211,65.69968233,100639.1406,-2.20759058,3.066951752,2119.325439,-0.015259358,0,0,0,0,0,0,0,0,0,0.25
6/9/2020 23:00,6/10/2020 6:00,0.25,847.9182739,4908.847656,62.62054143,100572.9766,-3.594000101,2.628182173,2709.320557,-0.015259358,0,0,0,0.25,0,0,0,0,0,0.25
6/10/2020 2:00,6/10/2020 9:00,2.54,1022.673584,5132.708984,72.56827539,100620.7188,-3.487859011,3.006392479,3083.713623,-0.015259358,0,0,0,0.25,0.25,0,0,0,0,2.54
6/10/2020 5:00,6/10/2020 12:00,2.54,2893.101807,4913.125488,88.22070877,100804.1484,-2.52789259,2.697882652,3297.022461,-0.015259358,0,0,0,2.54,0.25,0.25,0,0,0,2.54
6/10/2020 8:00,6/10/2020 15:00,0,216.8876495,4913.023438,92.22232077,100913.8672,-2.636851549,3.797091722,3888.781982,810.1266479,0,0,0,2.54,2.54,0.25,0,0,0,0
6/10/2020 11:00,6/10/2020 18:00,0.25,179.2060242,4891.839355,94.61117078,101028.6172,0.337917417,-0.372361779,3786.273926,95.14295959,0,0,0,0,2.54,2.54,0,0,0,0.25
6/10/2020 14:00,6/10/2020 21:00,0,269.3142395,4887.765625,91.8728715,101292.4609,-1.346250772,-1.570979714,4497.832031,42.46717834,0,0,0,0.25,0,2.54,0,0,0,0
6/10/2020 17:00,6/11/2020 1:00,0,302.6269836,4887.154297,78.97080323,101548.7578,-2.976878881,-4.824044704,1818.681763,218.3481293,0,0,0,0,0.25,0,0,0,0,0
6/10/2020 20:00,6/11/2020 4:00,0,1182.137817,4888.172852,48.46975175,101605.7188,-6.343336582,-3.634567976,591.583252,413.7307434,0,0,0,0,0,0.25,0,0,0,0
6/10/2020 23:00,6/11/2020 7:00,0,1436.352295,4886.950684,43.51325744,101567.1875,-6.024913311,-2.033744574,308.2302246,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 2:00,6/11/2020 9:00,0,2595.47168,4960.586426,46.28022707,101543.7344,-4.888358116,-0.823700249,41.28555679,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 5:00,6/11/2020 12:00,0,10201.4248,5191.983887,73.01561075,101678.5859,-2.84725523,-0.351794451,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 8:00,6/11/2020 15:00,0,9815.871094,4892.14502,82.58835521,101817.625,-2.255495071,-0.099273421,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 11:00,6/11/2020 18:00,0,10149.54395,4878.904785,88.43374665,101814.2734,-1.541625619,-1.24190259,1.587906122,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 14:00,6/11/2020 21:00,0,9802.217773,4870.756836,88.88410655,101989.3281,-1.908892632,-2.934136152,127.5617905,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 17:00,6/12/2020 0:00,0,9810.136719,4875.13623,45.23036688,102170.25,-4.278750896,-2.537643909,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 20:00,6/12/2020 3:00,0,9890.141602,5178.845703,37.87996228,102158.5234,-5.370219707,-1.478426814,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/11/2020 23:00,6/12/2020 6:00,0,11044.3457,5181.595703,37.4528293,101977.6016,-4.414949894,-0.716293156,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 2:00,6/12/2020 9:00,0,10321.2959,5181.086426,49.04599316,101923.1641,-3.194796801,0.369204521,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 5:00,6/12/2020 12:00,0,9675.520508,5183.836426,75.08592212,101996.0313,-2.232951641,1.169044852,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 8:00,6/12/2020 15:00,0,21.38011169,5181.493652,82.98278512,102054.6641,-1.539747,1.723219991,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 11:00,6/12/2020 18:00,0,21.38011169,5168.253418,84.43943896,102025.3438,-0.230360195,-0.523188829,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 14:00,6/12/2020 21:00,0,8478.992188,5087.386719,94.72569918,102055.5,0.551138937,-2.275981903,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 17:00,6/13/2020 0:00,0,1143.637085,4862.608887,55.24871832,102158.5234,-0.651167393,-3.146665335,1.764340162,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 20:00,6/13/2020 3:00,0,1677.459961,4864.23877,43.08047141,102097.3828,-2.598340034,-2.297691822,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/12/2020 23:00,6/13/2020 6:00,0,21.38011169,4863.729492,43.80781596,101837.7266,-4.144431114,-1.634966969,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 2:00,6/13/2020 9:00,0,21.38011169,5158.17041,54.30922074,101709.5781,-3.955631256,-0.237531543,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 5:00,6/13/2020 12:00,0,21.38011169,5388.651855,78.67938779,101745.5938,-1.874138355,0.545169413,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 8:00,6/13/2020 15:00,0,21.38011169,5150.022949,82.35966086,101764.0234,-0.95080471,1.727790475,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 11:00,6/13/2020 18:00,0,1991.200439,4835.619629,88.8325795,101671.8828,1.165442348,-0.714007854,36.16897202,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 14:00,6/13/2020 21:00,0,1987.104614,4828.591797,90.5912054,101691.1484,1.629457474,-2.42338109,34.22819901,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 17:00,6/14/2020 0:00,0,1822.998413,4832.360352,47.95277745,101733.8672,-0.235056713,-3.135238886,0.705736041,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 20:00,6/14/2020 3:00,0,1868.598633,4836.026855,34.76063316,101622.4688,-3.569578171,-2.459945202,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/13/2020 23:00,6/14/2020 6:00,0,21.38011169,4837.860352,36.97525836,101442.3906,-4.630989075,-0.793991923,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 2:00,6/14/2020 9:00,0,21.38011169,4838.267578,48.66404752,101338.5234,-3.848550797,1.013647318,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 5:00,6/14/2020 12:00,0,21.38011169,5132.504883,68.1711068,101444.8984,-3.239883184,0.508605242,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 8:00,6/14/2020 15:00,0,21.38011169,5127.718262,76.67901108,101479.2422,-1.891045809,-0.187255859,5.822322369,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 11:00,6/14/2020 18:00,0,1663.261108,4822.480957,75.9461488,101406.375,-2.058241606,-1.12649703,2.293642044,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 14:00,6/14/2020 21:00,0,1255.862793,4823.907227,84.85060701,101495.1563,-0.52436167,-1.857779622,27.70014,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 17:00,6/15/2020 0:00,0,1289.994629,5128.736816,49.48129388,101625.8203,-2.28930974,-1.252186179,13.5854187,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 20:00,6/15/2020 3:00,0,1406.043091,5133.625488,47.48648932,101578.9141,-3.957509995,0.118968733,2.470076084,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/14/2020 23:00,6/15/2020 6:00,0,1357.985352,5140.652832,53.04394865,101480.0781,-4.345441341,0.979368448,0,-0.015259358,0,0,0,0,0,0,0,0,0,0
6/15/2020 2:00,6/15/2020 9:00,2.29,2001.303467,5142.282227,60.80245198,101441.5469,-4.371741772,0.2115217,108.5069199,-0.015259358,0,0,0,0,0,0,0,0,0,2.29
6/15/2020 5:00,6/15/2020 12:00,2.29,2620.865723,5148.597168,79.25320835,101541.2266,-3.529188156,0.825113535,260.0637207,471.0301514,0,0,0,2.29,0,0,0,0,0,2.29
6/15/2020 8:00,6/15/2020 15:00,5.84,815.6977539,5147.476563,82.78908045,101594.8281,-2.514742374,0.99308002,463.3157043,86.9486084,0,0,0,2.29,2.29,0,0,0,0,5.84
6/15/2020 11:00,6/15/2020 18:00,4.32,585.2391357,5141.671387,85.99772223,101611.5781,-1.737939596,0.903954923,218.0724335,51.11931229,0,0,0,5.84,2.29,2.29,0,0,0,4.32
6/15/2020 14:00,6/15/2020 21:00,1.27,881.2310181,5142.384277,86.24671676,101649.2734,-0.816484571,0.090403005,749.4916992,42.1619873,0,0,4.0601,4.32,5.84,2.29,0,0,0,1.27
6/15/2020 17:00,6/16/2020 0:00,1.27,477.655365,5150.226563,66.7773935,101808.4141,-0.733825982,0.492608458,724.4380493,49.19661713,0,0,4.0601,1.27,4.32,5.84,0,0,0,1.27
6/15/2020 20:00,6/16/2020 3:00,0,557.3875122,4928.504395,73.41302046,101750.6172,-3.961266994,1.147334933,1296.789917,111.7147751,0,0,0,1.27,1.27,4.32,0,0,0,0
6/15/2020 23:00,6/16/2020 6:00,0,948.4025879,4861.794434,62.83786253,101650.1094,-5.179541588,1.704937935,1019.788574,293.6384888,0,0,0,0,1.27,1.27,0,0,0,0
6/16/2020 2:00,6/16/2020 9:00,0,631.9315796,4862.20166,70.82630168,101615.7656,-5.586259365,1.797490954,1165.699463,125.9366226,0,0,0,0,0,1.27,0,0,0,0
6/16/2020 5:00,6/16/2020 12:00,0,595.3421631,4864.23877,86.26949177,101684.4531,-4.179184914,1.613527656,1244.741943,88.82553101,0,0,0,0,0,0,0,0,0,0
6/16/2020 8:00,6/16/2020 15:00,5.84,463.1834412,4861.285156,86.10786014,101707.9063,-3.270880222,2.638465881,1270.501343,50.93619919,0,0,0,0,0,0,0,0,0,5.84
6/16/2020 11:00,6/16/2020 18:00,1.78,418.6754456,4561.547852,87.48470974,101609.0703,-1.858170271,2.372233391,1451.522583,40.81915283,0,0,0,5.84,0,0,0,0,0,1.78
6/16/2020 14:00,6/16/2020 21:00,0,500.0458984,4778.381348,86.30968063,101691.1484,0.219565377,1.179328561,1197.28125,61.75518417,0,0,0,1.78,5.84,0,0,0,0,0
6/16/2020 17:00,6/17/2020 0:00,0,363.7913513,4561.547852,73.55364377,101774.0703,-2.283674002,1.615812898,1214.571777,4.150583267,0,0,0,0,1.78,5.84,0,0,0,0
6/16/2020 20:00,6/17/2020 3:00,0,733.781189,4566.23291,65.62874689,101745.5938,-4.034532547,1.463843226,1066.014282,77.51824188,0,0,0,0,0,1.78,0,0,0,0
6/16/2020 23:00,6/17/2020 6:00,0,1085.74939,4567.862305,62.32404754,101571.375,-5.235899925,2.921838045,570.9404297,291.3343201,0,0,0,0,0,0,0,0,0,0
6/17/2020 2:00,6/17/2020 9:00,0,613.6369019,4857.516602,67.14592381,101429.8203,-4.832939148,2.782437086,290.9396973,513.2531738,0,0,0,0,0,0,0,0,0,0
6/17/2020 5:00,6/17/2020 12:00,0,594.5230103,5085.858887,81.91011691,101489.2891,-4.018564701,2.238545656,72.33794403,717.852478,0,0,0,0,0,0,0,0,0,0
6/17/2020 8:00,6/17/2020 15:00,0,541.550293,4857.415039,82.92773929,101552.1094,-2.374786377,3.222349405,70.22073364,614.6677856,0,0,0,0,0,0,0,0,0,0
6/17/2020 11:00,6/17/2020 18:00,0,541.0042114,4557.575684,85.7578387,101459.9766,-1.396033764,2.725305796,471.4316711,344.4373474,0,0,0,0,0,0,0,0,0,0
6/17/2020 14:00,6/17/2020 21:00,0,524.8939209,4553.399902,85.07289511,101488.4531,-1.78114748,2.262541056,845.4718018,118.3068771,0,0,0,0,0,0,0,0,0,0
6/17/2020 17:00,6/18/2020 0:00,0,814.8786011,4559.205078,60.85151901,101555.4609,-2.156868219,4.240431786,743.4929199,118.6883621,0,0,0,0,0,0,0,0,0,0
6/17/2020 20:00,6/18/2020 3:00,0,936.3881226,4566.130859,64.72716074,101494.3203,-2.999422073,3.886216879,762.1949463,216.684845,0,0,0,0,0,0,0,0,0,0
6/17/2020 23:00,6/18/2020 6:00,0,936.6611938,4857.516602,62.35894715,101313.3984,-4.889297485,3.921638489,1076.953247,207.8496094,0,0,0,0,0,0,0,0,0,0
6/18/2020 2:00,6/18/2020 9:00,0,623.1937866,4857.210938,71.4866039,101194.4609,-5.334526539,3.534287214,1148.056152,245.296402,0,0,0,0,0,0,0,0,0,0
6/18/2020 5:00,6/18/2020 12:00,0,634.6621094,4859.044434,83.35273019,101264.8203,-3.926512957,3.108086586,1205.044312,242.3513184,0,0,0,0,0,0,0,0,0,0
6/18/2020 8:00,6/18/2020 15:00,1.78,462.6373291,4859.248047,84.00794501,101307.5391,-2.525074482,3.897643089,1268.913452,153.2206116,0,0,0,0,0,0,0,0,0,1.78
6/18/2020 11:00,6/18/2020 18:00,0.51,509.3297729,5141.467773,83.66155098,101237.1797,-1.801812172,3.357179642,1505.511353,46.70932007,0,0,0,1.78,0,0,0,0,0,0.51
6/18/2020 14:00,6/18/2020 21:00,0.25,403.3843689,5140.652832,86.85652414,101212.8906,-2.588007927,3.15950489,1275.794312,71.06347656,0,45.22,8.3802,0.51,1.78,0,0,0,0,0.25
6/18/2020 17:00,6/19/2020 0:00,0.25,793.5802612,4851.609375,68.2059169,101306.6953,-0.918868423,4.219864368,1066.719971,105.4126053,0,45.22,8.3802,0.25,0.51,1.78,0,0,0,0.25
6/18/2020 20:00,6/19/2020 3:00,0,714.9403687,4858.229492,64.05309966,101258.9531,-3.305634499,3.265769243,2373.919678,48.84564972,0,0.51,0,0.25,0.25,0.51,0,0,0,0
6/18/2020 23:00,6/19/2020 6:00,0,497.3153687,4854.155762,62.02034419,101161.7969,-4.539876938,4.054183483,1824.680542,11.87188816,0,0.51,0,0,0.25,0.25,0,0,0,0
6/19/2020 2:00,6/19/2020 9:00,0,713.5750732,4856.702148,73.18812071,101044.5313,-4.466611385,4.351266861,2359.275635,116.0637283,0,0,0.0001,0,0,0.25,0,0,0,-0.5
6/19/2020 5:00,6/19/2020 12:00,1.02,549.1958618,5159.901855,82.1401206,101117.4063,-3.482223272,4.425538063,2184.25293,120.9925461,0,0,0.0001,0,0,0,0,0,0,0.52
6/19/2020 8:00,6/19/2020 15:00,3.3,405.2957458,4858.84082,82.13116793,101238.8516,-2.440537453,3.896500587,1641.541992,49.47128677,0.5,0,0,1.02,0,0,0,0,0,3.3
